orientation,household,decoration,residence_id,unit_price,house_type,property_type,residence_url,house_owner,mortgage,area,elevator,build_type,heating_style,structure,lj_num,total_floor,crawl_time,listing_date,last_deal,house_backup,inner_area,total_price,build_struct,ring_num,url,house_age,floor,house_type_struct
南,一梯十七户,其他,0,13871,普通住宅,商品房,,暂无数据,暂无数据,46.86㎡,暂无数据,塔楼,,1室1厅1厨1卫,103101743637,32,2017-09-21 13:52:54,2017-09-20,暂无数据,未上传房本照片,暂无数据,65,未知结构, ,https://hf.lianjia.com/ershoufang/103101743637.html,暂无数据,低楼层,暂无数据
南,一梯二十户,其他,0,17524,普通住宅,商品房,,暂无数据,暂无数据,61.63㎡,暂无数据,暂无数据,,2室1厅1厨1卫,103101744986,32,2017-09-21 13:52:54,2017-09-21,暂无数据,未上传房本照片,暂无数据,108,未知结构, ,https://hf.lianjia.com/ershoufang/103101744986.html,暂无数据,中楼层,暂无数据
南,一梯四户,其他,0,15408,普通住宅,商品房,,暂无数据,暂无数据,64.9㎡,暂无数据,板楼,,2室1厅1厨1卫,103101745260,6,2017-09-21 13:52:54,2017-09-21,暂无数据,未上传房本照片,暂无数据,100,未知结构, ,https://hf.lianjia.com/ershoufang/103101745260.html,暂无数据,中楼层,暂无数据
南 北,一梯两户,其他,0,13136,普通住宅,商品房,,暂无数据,暂无数据,118㎡,暂无数据,暂无数据,,3室1厅1厨1卫,103101746007,6,2017-09-21 13:52:55,2017-09-21,暂无数据,未上传房本照片,暂无数据,155,未知结构, ,https://hf.lianjia.com/ershoufang/103101746007.html,暂无数据,高楼层,暂无数据
南,一梯三户,其他,0,17245,普通住宅,商品房,,暂无数据,暂无数据,127.57㎡,暂无数据,塔楼,,3室2厅1厨1卫,103101741478,33,2017-09-21 13:52:58,2017-09-20,暂无数据,未上传房本照片,暂无数据,220,钢混结构, ,https://hf.lianjia.com/ershoufang/103101741478.html,暂无数据,中楼层,暂无数据
南,一梯三户,其他,0,18333,普通住宅,商品房,,暂无数据,暂无数据,120㎡,暂无数据,塔楼,,3室2厅1厨1卫,103101741536,28,2017-09-21 13:52:58,2017-09-20,暂无数据,未上传房本照片,暂无数据,220,钢混结构, ,https://hf.lianjia.com/ershoufang/103101741536.html,暂无数据,高楼层,暂无数据
南 北,一梯两户,其他,0,17029,普通住宅,商品房,,暂无数据,暂无数据,138㎡,暂无数据,塔楼,,3室2厅1厨2卫,103101742022,33,2017-09-21 13:52:58,2017-09-20,暂无数据,未上传房本照片,暂无数据,235,钢混结构, ,https://hf.lianjia.com/ershoufang/103101742022.html,暂无数据,低楼层,暂无数据
南,一梯四户,其他,0,24157,普通住宅,商品房,,暂无数据,暂无数据,89㎡,暂无数据,塔楼,,3室2厅1厨1卫,103101742829,34,2017-09-21 13:52:58,2017-09-20,暂无数据,未上传房本照片,暂无数据,215,钢混结构, ,https://hf.lianjia.com/ershoufang/103101742829.html,暂无数据,高楼层,暂无数据
南 北,一梯四户,精装,0,21208,普通住宅,商品房,,共有,有抵押 25万元,93.36㎡,暂无数据,板塔结合,,3室2厅1厨1卫,103101742382,33,2017-09-21 13:52:59,2017-09-20,暂无数据,未上传房本照片,暂无数据,198,钢混结构, ,https://hf.lianjia.com/ershoufang/103101742382.html,暂无数据,低楼层,暂无数据
南,一梯四户,其他,0,17895,普通住宅,商品房,,暂无数据,暂无数据,95㎡,暂无数据,塔楼,,2室2厅1厨1卫,103101743377,33,2017-09-21 13:52:59,2017-09-20,暂无数据,未上传房本照片,暂无数据,170,钢混结构, ,https://hf.lianjia.com/ershoufang/103101743377.html,暂无数据,高楼层,暂无数据
南,一梯九户,其他,0,10176,商住两用,商品房,,暂无数据,暂无数据,76.65㎡,暂无数据,塔楼,,2室1厅1厨1卫,103101743602,39,2017-09-21 13:52:59,2017-09-20,暂无数据,未上传房本照片,暂无数据,78,钢混结构, ,https://hf.lianjia.com/ershoufang/103101743602.html,暂无数据,低楼层,暂无数据
南 北,一梯两户,其他,0,25850,普通住宅,商品房,,非共有,暂无数据,154.74㎡,暂无数据,板楼,,3室2厅1厨2卫,103101744131,6,2017-09-21 13:52:59,2017-09-20,2016-07-18,已上传房本照片,127.62㎡,400,钢混结构, ,https://hf.lianjia.com/ershoufang/103101744131.html,暂无数据,低楼层,暂无数据
南,一梯十二户,其他,0,16103,普通住宅,商品房,,非共有,暂无数据,55.89㎡,暂无数据,塔楼,,2室2厅1厨1卫,103101744291,28,2017-09-21 13:53:00,2017-09-20,2010-03-31,已上传房本照片,55㎡,90,未知结构, ,https://hf.lianjia.com/ershoufang/103101744291.html,满五年,低楼层,暂无数据
南,一梯四户,其他,0,17212,普通住宅,商品房,,暂无数据,暂无数据,110.39㎡,暂无数据,塔楼,,3室2厅1厨2卫,103101744156,30,2017-09-21 13:53:00,2017-09-20,暂无数据,未上传房本照片,暂无数据,190,钢混结构, ,https://hf.lianjia.com/ershoufang/103101744156.html,暂无数据,低楼层,暂无数据
南 北,一梯四户,其他,0,23500,普通住宅,商品房,,暂无数据,暂无数据,82㎡,暂无数据,塔楼,,2室2厅1厨1卫,103101744844,34,2017-09-21 13:53:00,2017-09-20,暂无数据,未上传房本照片,暂无数据,192.7,未知结构, ,https://hf.lianjia.com/ershoufang/103101744844.html,暂无数据,中楼层,暂无数据
南 北,一梯四户,其他,0,20743,普通住宅,商品房,,暂无数据,暂无数据,106.06㎡,暂无数据,暂无数据,,3室2厅1厨1卫,103101744969,32,2017-09-21 13:53:00,2017-09-21,暂无数据,未上传房本照片,暂无数据,220,未知结构, ,https://hf.lianjia.com/ershoufang/103101744969.html,暂无数据,中楼层,暂无数据
南 北,一梯四户,其他,0,22429,普通住宅,商品房,,暂无数据,暂无数据,93.63㎡,暂无数据,板塔结合,,3室2厅1厨1卫,103101745256,33,2017-09-21 13:53:01,2017-09-21,暂无数据,未上传房本照片,暂无数据,210,钢混结构, ,https://hf.lianjia.com/ershoufang/103101745256.html,暂无数据,低楼层,暂无数据
南 北,一梯四户,其他,0,19685,普通住宅,商品房,,暂无数据,暂无数据,101.6㎡,暂无数据,塔楼,,3室2厅1厨1卫,103101745754,33,2017-09-21 13:53:01,2017-09-21,暂无数据,未上传房本照片,暂无数据,200,钢混结构, ,https://hf.lianjia.com/ershoufang/103101745754.html,暂无数据,高楼层,暂无数据
南,一梯四户,其他,0,22549,普通住宅,商品房,,暂无数据,暂无数据,102㎡,暂无数据,塔楼,,3室1厅1厨1卫,103101746053,33,2017-09-21 13:53:01,2017-09-21,暂无数据,未上传房本照片,暂无数据,230,钢混结构, ,https://hf.lianjia.com/ershoufang/103101746053.html,暂无数据,中楼层,暂无数据
南,一梯五户,其他,0,16497,普通住宅,商品房,,非共有,暂无数据,96.99㎡,暂无数据,板塔结合,,2室2厅1厨1卫,103101745479,18,2017-09-21 13:53:02,2017-09-21,2008-11-20,已上传房本照片,暂无数据,160,未知结构, ,https://hf.lianjia.com/ershoufang/103101745479.html,满五年,低楼层,暂无数据
南,三梯十六户,其他,0,20896,普通住宅,商品房,,暂无数据,暂无数据,67㎡,有,塔楼,,2室1厅1厨1卫,103101743946,27,2017-09-21 13:53:09,2017-09-20,暂无数据,未上传房本照片,暂无数据,140,钢混结构, ,https://hf.lianjia.com/ershoufang/103101743946.html,暂无数据,低楼层,暂无数据
南,一梯四户,其他,0,21359,普通住宅,商品房,,暂无数据,暂无数据,95.98㎡,暂无数据,塔楼,,3室2厅1厨1卫,103101742427,33,2017-09-21 13:53:23,2017-09-20,暂无数据,未上传房本照片,暂无数据,205,钢混结构, ,https://hf.lianjia.com/ershoufang/103101742427.html,暂无数据,高楼层,暂无数据
南,一梯四户,其他,0,14943,普通住宅,商品房,,暂无数据,暂无数据,87㎡,暂无数据,塔楼,,2室2厅1厨1卫,103101742552,18,2017-09-21 13:53:23,2017-09-20,暂无数据,未上传房本照片,暂无数据,130,钢混结构, ,https://hf.lianjia.com/ershoufang/103101742552.html,暂无数据,中楼层,暂无数据
南,一梯二十一户,其他,0,14623,普通住宅,商品房,,暂无数据,暂无数据,54.71㎡,暂无数据,板楼,,1室1厅1厨1卫,103101743150,29,2017-09-21 13:53:24,2017-09-20,暂无数据,未上传房本照片,暂无数据,80,钢混结构, ,https://hf.lianjia.com/ershoufang/103101743150.html,暂无数据,高楼层,暂无数据
南,一梯四户,其他,0,20000,普通住宅,商品房,,暂无数据,暂无数据,123㎡,暂无数据,板塔结合,,3室2厅1厨2卫,103101743288,30,2017-09-21 13:53:24,2017-09-20,暂无数据,未上传房本照片,暂无数据,246,钢混结构, ,https://hf.lianjia.com/ershoufang/103101743288.html,暂无数据,高楼层,暂无数据
南,一梯三户,其他,0,14870,普通住宅,商品房,,暂无数据,暂无数据,134.5㎡,暂无数据,板楼,,4室2厅1厨1卫,103101745232,27,2017-09-21 13:53:24,2017-09-21,暂无数据,未上传房本照片,暂无数据,200,钢混结构, ,https://hf.lianjia.com/ershoufang/103101745232.html,暂无数据,高楼层,暂无数据
南 北,两梯四户,其他,0,21188,普通住宅,商品房,,暂无数据,暂无数据,110.91㎡,有,塔楼,,3室2厅1厨1卫,103101743610,34,2017-09-21 13:53:24,2017-09-20,暂无数据,未上传房本照片,暂无数据,235,钢混结构, ,https://hf.lianjia.com/ershoufang/103101743610.html,暂无数据,中楼层,暂无数据
南,一梯四户,其他,0,15913,普通住宅,商品房,,暂无数据,暂无数据,59.7㎡,暂无数据,塔楼,,1室1厅1厨1卫,103101745289,18,2017-09-21 13:53:25,2017-09-21,暂无数据,未上传房本照片,暂无数据,95,钢混结构, ,https://hf.lianjia.com/ershoufang/103101745289.html,暂无数据,低楼层,暂无数据
南,一梯六户,其他,0,15898,普通住宅,商品房,,暂无数据,暂无数据,89.95㎡,暂无数据,板楼,,2室2厅1厨1卫,103101745464,32,2017-09-21 13:53:25,2017-09-21,暂无数据,未上传房本照片,暂无数据,143,钢混结构, ,https://hf.lianjia.com/ershoufang/103101745464.html,暂无数据,高楼层,暂无数据
南 西,一梯十户,其他,0,17692,普通住宅,商品房,,暂无数据,暂无数据,59.35㎡,暂无数据,板楼,,1室1厅1厨1卫,103101745844,20,2017-09-21 13:53:25,2017-09-21,暂无数据,未上传房本照片,暂无数据,105,钢混结构, ,https://hf.lianjia.com/ershoufang/103101745844.html,暂无数据,低楼层,暂无数据
南 北,一梯两户,其他,0,16346,普通住宅,商品房,,暂无数据,暂无数据,134.59㎡,暂无数据,暂无数据,,3室2厅1厨2卫,103101742469,11,2017-09-21 13:53:30,2017-09-20,暂无数据,未上传房本照片,暂无数据,220,未知结构, ,https://hf.lianjia.com/ershoufang/103101742469.html,暂无数据,高楼层,暂无数据
南,一梯两户,其他,0,17535,普通住宅,商品房,,暂无数据,暂无数据,119.76㎡,暂无数据,塔楼,,3室2厅1厨1卫,103101743257,18,2017-09-21 13:53:30,2017-09-20,暂无数据,未上传房本照片,暂无数据,210,未知结构, ,https://hf.lianjia.com/ershoufang/103101743257.html,暂无数据,中楼层,暂无数据
南,一梯两户,其他,0,17391,普通住宅,商品房,,暂无数据,暂无数据,138㎡,暂无数据,暂无数据,,3室2厅1厨1卫,103101743275,11,2017-09-21 13:53:30,2017-09-20,暂无数据,未上传房本照片,暂无数据,240,未知结构, ,https://hf.lianjia.com/ershoufang/103101743275.html,暂无数据,高楼层,暂无数据
南,一梯两户,其他,0,15544,普通住宅,商品房,,暂无数据,暂无数据,193㎡,暂无数据,暂无数据,,4室2厅1厨2卫,103101744503,6,2017-09-21 13:53:31,2017-09-20,暂无数据,未上传房本照片,暂无数据,300,未知结构, ,https://hf.lianjia.com/ershoufang/103101744503.html,暂无数据,高楼层,暂无数据
南,一梯两户,其他,0,15816,普通住宅,商品房,,暂无数据,暂无数据,132.78㎡,暂无数据,暂无数据,,3室2厅1厨2卫,103101744504,6,2017-09-21 13:53:31,2017-09-20,暂无数据,未上传房本照片,暂无数据,210,未知结构, ,https://hf.lianjia.com/ershoufang/103101744504.html,暂无数据,中楼层,暂无数据
南,一梯两户,其他,0,18575,普通住宅,商品房,,暂无数据,暂无数据,134.59㎡,暂无数据,暂无数据,,3室2厅1厨2卫,103101743318,11,2017-09-21 13:53:31,2017-09-20,暂无数据,未上传房本照片,暂无数据,250,未知结构, ,https://hf.lianjia.com/ershoufang/103101743318.html,暂无数据,高楼层,暂无数据
南,一梯四户,其他,0,16854,普通住宅,商品房,,暂无数据,暂无数据,89㎡,暂无数据,暂无数据,,2室1厅1厨1卫,103101744545,33,2017-09-21 13:53:31,2017-09-20,暂无数据,未上传房本照片,暂无数据,150,未知结构, ,https://hf.lianjia.com/ershoufang/103101744545.html,暂无数据,高楼层,暂无数据
南,一梯四户,其他,0,17975,普通住宅,商品房,,暂无数据,暂无数据,79㎡,暂无数据,暂无数据,,2室1厅1厨1卫,103101744558,33,2017-09-21 13:53:32,2017-09-20,暂无数据,未上传房本照片,暂无数据,142,未知结构, ,https://hf.lianjia.com/ershoufang/103101744558.html,暂无数据,中楼层,暂无数据
南 北,一梯四户,精装,0,14711,普通住宅,商品房,,非共有,有抵押,85.65㎡,暂无数据,暂无数据,,2室2厅1厨1卫,103101745506,18,2017-09-21 13:53:32,2017-09-21,2009-09-09,已上传房本照片,暂无数据,126,未知结构, ,https://hf.lianjia.com/ershoufang/103101745506.html,满五年,高楼层,暂无数据
南,一梯四户,其他,0,17416,普通住宅,商品房,,暂无数据,暂无数据,89㎡,暂无数据,暂无数据,,3室2厅1厨1卫,103101744083,33,2017-09-21 13:53:32,2017-09-20,暂无数据,未上传房本照片,暂无数据,155,未知结构, ,https://hf.lianjia.com/ershoufang/103101744083.html,暂无数据,高楼层,暂无数据
南,一梯三十五户,其他,0,9951,普通住宅,商品房,,暂无数据,暂无数据,73.36㎡,暂无数据,暂无数据,,2室1厅1厨1卫,103101746177,26,2017-09-21 13:54:09,2017-09-21,暂无数据,未上传房本照片,暂无数据,73,未知结构, ,https://hf.lianjia.com/ershoufang/103101746177.html,暂无数据,中楼层,暂无数据
南,两梯四户,其他,0,19412,普通住宅,商品房,,暂无数据,暂无数据,85㎡,有,板楼,,2室1厅1厨1卫,103101746069,34,2017-09-21 13:54:14,2017-09-21,暂无数据,未上传房本照片,暂无数据,165,钢混结构, ,https://hf.lianjia.com/ershoufang/103101746069.html,暂无数据,高楼层,暂无数据
南,一梯四户,其他,0,17794,普通住宅,商品房,,暂无数据,暂无数据,89.92㎡,暂无数据,塔楼,,2室2厅1厨1卫,103101742548,32,2017-09-21 13:54:15,2017-09-20,暂无数据,未上传房本照片,暂无数据,160,钢混结构, ,https://hf.lianjia.com/ershoufang/103101742548.html,暂无数据,高楼层,暂无数据
南,一梯十四户,其他,0,15939,普通住宅,商品房,,暂无数据,暂无数据,81.56㎡,暂无数据,暂无数据,,3室2厅1厨1卫,103101742809,19,2017-09-21 13:54:15,2017-09-20,暂无数据,未上传房本照片,暂无数据,130,未知结构, ,https://hf.lianjia.com/ershoufang/103101742809.html,暂无数据,高楼层,暂无数据
南,两梯四户,其他,0,17732,普通住宅,商品房,,暂无数据,暂无数据,90.23㎡,有,板塔结合,,2室2厅1厨1卫,103101744950,18,2017-09-21 13:54:16,2017-09-21,暂无数据,未上传房本照片,暂无数据,160,未知结构, ,https://hf.lianjia.com/ershoufang/103101744950.html,暂无数据,低楼层,暂无数据
南,三梯十四户,其他,0,14118,普通住宅,商品房,,暂无数据,暂无数据,51㎡,有,暂无数据,,1室0厅1厨1卫,103101743237,20,2017-09-21 13:54:23,2017-09-20,暂无数据,未上传房本照片,暂无数据,72,未知结构, ,https://hf.lianjia.com/ershoufang/103101743237.html,暂无数据,中楼层,暂无数据
南,一梯两户,其他,0,14959,普通住宅,商品房,,暂无数据,暂无数据,80.22㎡,无,暂无数据,,2室1厅1厨1卫,103101743455,6,2017-09-21 13:54:23,2017-09-20,暂无数据,未上传房本照片,暂无数据,120,未知结构, ,https://hf.lianjia.com/ershoufang/103101743455.html,暂无数据,中楼层,暂无数据
南,一梯三户,其他,0,17925,普通住宅,商品房,,暂无数据,暂无数据,106㎡,暂无数据,塔楼,,2室2厅1厨1卫,103101741790,29,2017-09-21 13:54:30,2017-09-20,暂无数据,未上传房本照片,暂无数据,190,未知结构, ,https://hf.lianjia.com/ershoufang/103101741790.html,暂无数据,低楼层,暂无数据
南,一梯六户,其他,0,11591,普通住宅,暂无数据,,暂无数据,暂无数据,65.57㎡,暂无数据,暂无数据,,1室2厅1厨1卫,103101743056,11,2017-09-21 13:54:38,2017-09-20,暂无数据,未上传房本照片,暂无数据,76,未知结构, ,https://hf.lianjia.com/ershoufang/103101743056.html,暂无数据,中楼层,暂无数据
南,一梯两户,其他,0,14481,普通住宅,商品房,,暂无数据,暂无数据,183㎡,暂无数据,暂无数据,,4室2厅1厨2卫,103101742753,11,2017-09-21 13:54:44,2017-09-20,暂无数据,未上传房本照片,暂无数据,265,未知结构, ,https://hf.lianjia.com/ershoufang/103101742753.html,暂无数据,中楼层,暂无数据
南,一梯五户,其他,0,17647,普通住宅,商品房,,暂无数据,暂无数据,85㎡,暂无数据,板塔结合,,2室2厅1厨1卫,103101744743,27,2017-09-21 13:54:44,2017-09-20,暂无数据,未上传房本照片,暂无数据,150,钢混结构, ,https://hf.lianjia.com/ershoufang/103101744743.html,暂无数据,中楼层,暂无数据
南,一梯两户,其他,0,16667,普通住宅,商品房,,暂无数据,暂无数据,114㎡,暂无数据,板楼,,3室2厅1厨1卫,103101746242,11,2017-09-21 13:54:44,2017-09-21,暂无数据,未上传房本照片,暂无数据,190,钢混结构, ,https://hf.lianjia.com/ershoufang/103101746242.html,暂无数据,中楼层,暂无数据
东,一梯五户,其他,0,16579,普通住宅,商品房,,暂无数据,暂无数据,38㎡,暂无数据,板塔结合,,1室1厅1厨1卫,103101746257,27,2017-09-21 13:54:45,2017-09-21,暂无数据,未上传房本照片,暂无数据,63,钢混结构, ,https://hf.lianjia.com/ershoufang/103101746257.html,暂无数据,中楼层,暂无数据
南 北,一梯两户,其他,0,16980,普通住宅,商品房,,暂无数据,暂无数据,149㎡,暂无数据,板楼,,3室2厅1厨2卫,103101742628,17,2017-09-21 13:55:41,2017-09-20,暂无数据,未上传房本照片,暂无数据,253,未知结构, ,https://hf.lianjia.com/ershoufang/103101742628.html,暂无数据,中楼层,暂无数据
东北,一梯十三户,其他,0,12389,普通住宅,商品房,,暂无数据,暂无数据,56.5㎡,暂无数据,板楼,,1室1厅1厨1卫,103101742912,30,2017-09-21 13:55:43,2017-09-20,暂无数据,未上传房本照片,暂无数据,70,未知结构, ,https://hf.lianjia.com/ershoufang/103101742912.html,暂无数据,低楼层,暂无数据
南,一梯十八户,其他,0,15000,普通住宅,商品房,,暂无数据,暂无数据,68㎡,暂无数据,暂无数据,,1室1厅1厨1卫,103101744416,30,2017-09-21 13:55:46,2017-09-20,暂无数据,未上传房本照片,暂无数据,102,未知结构, ,https://hf.lianjia.com/ershoufang/103101744416.html,暂无数据,高楼层,暂无数据
南,一梯三户,其他,0,18317,普通住宅,商品房,,暂无数据,暂无数据,101㎡,暂无数据,板楼,,3室2厅1厨1卫,103101745002,45,2017-09-21 13:55:46,2017-09-21,暂无数据,未上传房本照片,暂无数据,185,未知结构, ,https://hf.lianjia.com/ershoufang/103101745002.html,暂无数据,中楼层,暂无数据
南,一梯两户,其他,0,15944,普通住宅,商品房,,暂无数据,暂无数据,78.4㎡,暂无数据,板塔结合,,2室1厅1厨1卫,103101742046,4,2017-09-21 13:55:55,2017-09-20,暂无数据,未上传房本照片,暂无数据,125,钢混结构, ,https://hf.lianjia.com/ershoufang/103101742046.html,暂无数据,中楼层,暂无数据
南,一梯三户,其他,0,18417,普通住宅,商品房,,暂无数据,暂无数据,111.31㎡,暂无数据,塔楼,,3室2厅1厨2卫,103101741952,18,2017-09-21 13:55:55,2017-09-20,暂无数据,未上传房本照片,暂无数据,205,未知结构, ,https://hf.lianjia.com/ershoufang/103101741952.html,暂无数据,低楼层,暂无数据
南,一梯两户,其他,0,16330,普通住宅,商品房,,暂无数据,暂无数据,109㎡,暂无数据,板楼,,3室2厅1厨1卫,103101743282,11,2017-09-21 13:55:56,2017-09-20,暂无数据,未上传房本照片,暂无数据,178,未知结构, ,https://hf.lianjia.com/ershoufang/103101743282.html,暂无数据,低楼层,暂无数据
北,三梯十三户,其他,0,19565,普通住宅,商品房,,暂无数据,暂无数据,46㎡,有,板楼,,1室1厅1厨1卫,103101744788,31,2017-09-21 13:55:56,2017-09-20,暂无数据,未上传房本照片,暂无数据,90,钢混结构, ,https://hf.lianjia.com/ershoufang/103101744788.html,暂无数据,高楼层,暂无数据
南,一梯两户,其他,0,16447,普通住宅,商品房,,暂无数据,暂无数据,76㎡,暂无数据,板楼,,2室1厅1厨1卫,103101744799,6,2017-09-21 13:55:56,2017-09-20,暂无数据,未上传房本照片,暂无数据,125,未知结构, ,https://hf.lianjia.com/ershoufang/103101744799.html,暂无数据,低楼层,暂无数据
南,一梯两户,其他,0,15556,普通住宅,商品房,,暂无数据,暂无数据,72㎡,暂无数据,板楼,,2室2厅1厨1卫,103101744709,6,2017-09-21 13:55:56,2017-09-20,暂无数据,未上传房本照片,暂无数据,112,未知结构, ,https://hf.lianjia.com/ershoufang/103101744709.html,暂无数据,中楼层,暂无数据
东南,三梯十三户,其他,0,18060,普通住宅,商品房,,暂无数据,暂无数据,50.94㎡,有,板楼,,1室1厅1厨1卫,103101744769,31,2017-09-21 13:55:57,2017-09-20,暂无数据,未上传房本照片,暂无数据,92,钢混结构, ,https://hf.lianjia.com/ershoufang/103101744769.html,暂无数据,中楼层,暂无数据
南,一梯四户,其他,0,17953,普通住宅,商品房,,暂无数据,暂无数据,127㎡,暂无数据,板楼,,3室2厅1厨1卫,103101745039,34,2017-09-21 13:55:57,2017-09-21,暂无数据,未上传房本照片,暂无数据,228,未知结构, ,https://hf.lianjia.com/ershoufang/103101745039.html,暂无数据,中楼层,暂无数据
南,一梯四户,其他,0,17094,普通住宅,商品房,,暂无数据,暂无数据,117㎡,暂无数据,板楼,,3室2厅1厨1卫,103101745478,34,2017-09-21 13:55:58,2017-09-21,暂无数据,未上传房本照片,暂无数据,200,未知结构, ,https://hf.lianjia.com/ershoufang/103101745478.html,暂无数据,高楼层,暂无数据
南,一梯两户,其他,0,16592,普通住宅,商品房,,暂无数据,暂无数据,89.2㎡,暂无数据,板楼,,2室2厅1厨1卫,103101743148,33,2017-09-21 13:55:58,2017-09-20,暂无数据,未上传房本照片,暂无数据,148,未知结构, ,https://hf.lianjia.com/ershoufang/103101743148.html,暂无数据,中楼层,暂无数据
南,一梯四户,其他,0,17857,普通住宅,商品房,,暂无数据,暂无数据,112㎡,暂无数据,板楼,,3室1厅1厨1卫,103101743188,34,2017-09-21 13:55:58,2017-09-20,暂无数据,未上传房本照片,暂无数据,200,未知结构, ,https://hf.lianjia.com/ershoufang/103101743188.html,暂无数据,低楼层,暂无数据
南 北,一梯四户,其他,0,18929,普通住宅,商品房,,暂无数据,暂无数据,87.17㎡,暂无数据,板楼,,2室2厅1厨1卫,103101742764,18,2017-09-21 13:55:58,2017-09-20,暂无数据,未上传房本照片,暂无数据,165,未知结构, ,https://hf.lianjia.com/ershoufang/103101742764.html,暂无数据,低楼层,暂无数据
南,一梯三户,其他,0,16015,普通住宅,商品房,,暂无数据,暂无数据,119.89㎡,暂无数据,板楼,,3室2厅1厨1卫,103101744755,31,2017-09-21 13:55:58,2017-09-20,暂无数据,未上传房本照片,暂无数据,192,未知结构, ,https://hf.lianjia.com/ershoufang/103101744755.html,暂无数据,高楼层,暂无数据
南,一梯十三户,其他,0,14799,普通住宅,商品房,,暂无数据,暂无数据,94.6㎡,暂无数据,板楼,,2室2厅1厨1卫,103101742906,30,2017-09-21 13:55:59,2017-09-20,暂无数据,未上传房本照片,暂无数据,140,未知结构, ,https://hf.lianjia.com/ershoufang/103101742906.html,暂无数据,低楼层,暂无数据
南,一梯六户,其他,0,16000,普通住宅,商品房,,暂无数据,暂无数据,75㎡,暂无数据,板楼,,2室1厅1厨1卫,103101741655,21,2017-09-21 13:55:59,2017-09-20,暂无数据,未上传房本照片,暂无数据,120,未知结构, ,https://hf.lianjia.com/ershoufang/103101741655.html,暂无数据,中楼层,暂无数据
南,一梯四户,其他,0,20444,普通住宅,商品房,,暂无数据,暂无数据,45㎡,暂无数据,板楼,,1室1厅1厨1卫,103101742645,33,2017-09-21 13:56:00,2017-09-20,暂无数据,未上传房本照片,暂无数据,92,未知结构, ,https://hf.lianjia.com/ershoufang/103101742645.html,暂无数据,中楼层,暂无数据
南,一梯四户,其他,0,14762,普通住宅,商品房,,暂无数据,暂无数据,105㎡,暂无数据,塔楼,,3室2厅1厨1卫,103101741493,18,2017-09-21 13:56:04,2017-09-20,暂无数据,未上传房本照片,暂无数据,155,钢混结构, ,https://hf.lianjia.com/ershoufang/103101741493.html,暂无数据,高楼层,暂无数据
北,一梯十八户,其他,0,23043,普通住宅,商品房,,暂无数据,暂无数据,46㎡,暂无数据,板塔结合,,1室1厅1厨1卫,103101745518,24,2017-09-21 13:56:11,2017-09-21,暂无数据,未上传房本照片,暂无数据,106,钢混结构, ,https://hf.lianjia.com/ershoufang/103101745518.html,暂无数据,高楼层,暂无数据
南,一梯三户,其他,0,25630,普通住宅,商品房,,暂无数据,暂无数据,89.74㎡,暂无数据,塔楼,,2室1厅1厨1卫,103101745328,33,2017-09-21 13:56:12,2017-09-21,暂无数据,未上传房本照片,暂无数据,230,未知结构, ,https://hf.lianjia.com/ershoufang/103101745328.html,暂无数据,高楼层,暂无数据
南,一梯两户,其他,0,23177,普通住宅,商品房,,非共有,暂无数据,73.35㎡,暂无数据,板楼,,4室2厅1厨2卫,103101743555,6,2017-09-21 13:56:12,2017-09-20,2017-03-20,已上传房本照片,73.35㎡,170,未知结构, ,https://hf.lianjia.com/ershoufang/103101743555.html,暂无数据,高楼层,暂无数据
南,两梯五户,其他,0,20047,普通住宅,商品房,,暂无数据,暂无数据,77.32㎡,有,板楼,,2室2厅1厨1卫,103101742442,32,2017-09-21 13:56:12,2017-09-20,暂无数据,未上传房本照片,暂无数据,155,钢混结构, ,https://hf.lianjia.com/ershoufang/103101742442.html,暂无数据,中楼层,暂无数据
南,一梯两户,其他,0,21333,普通住宅,商品房,,暂无数据,暂无数据,75㎡,暂无数据,板楼,,2室1厅1厨1卫,103101741914,6,2017-09-21 13:56:13,2017-09-20,暂无数据,未上传房本照片,暂无数据,160,钢混结构, ,https://hf.lianjia.com/ershoufang/103101741914.html,暂无数据,高楼层,暂无数据
南,一梯四户,其他,0,21652,普通住宅,商品房,,暂无数据,暂无数据,82.67㎡,暂无数据,塔楼,,2室2厅1厨1卫,103101741853,34,2017-09-21 13:56:13,2017-09-20,暂无数据,未上传房本照片,暂无数据,179,钢混结构, ,https://hf.lianjia.com/ershoufang/103101741853.html,暂无数据,中楼层,暂无数据
南 北,一梯两户,其他,0,12821,普通住宅,商品房,,暂无数据,暂无数据,156㎡,暂无数据,板塔结合,,4室3厅1厨2卫,103101744830,6,2017-09-21 13:56:18,2017-09-20,暂无数据,未上传房本照片,暂无数据,200,未知结构, ,https://hf.lianjia.com/ershoufang/103101744830.html,暂无数据,高楼层,暂无数据
南 北,一梯两户,其他,0,12745,普通住宅,商品房,,暂无数据,暂无数据,102㎡,暂无数据,板楼,,3室2厅1厨1卫,103101745531,6,2017-09-21 13:56:22,2017-09-21,暂无数据,未上传房本照片,暂无数据,130,未知结构, ,https://hf.lianjia.com/ershoufang/103101745531.html,暂无数据,低楼层,暂无数据
